SaleID,price
206615,1041.8259
206616,13597.579
206617,2377.3848
206618,9258.087
206619,16236.929
206620,881.6497
206621,8456.804
206622,3260.3484
206623,722.8301
206624,7109.665
206625,1306.909
206626,1327.0779
206627,6287.54
206628,23342.414
206629,815.53516
206630,7736.655
206631,253.49434
206632,670.1254
206633,7474.1514
206634,15163.616
206635,5062.9014
206636,2221.317
206637,6218.623
206638,1318.7175
206639,777.5917
206640,615.3268
206641,1734.4766
206642,915.0625
206643,5655.3193
206644,1205.7968
206645,1107.2039
206646,2763.7876
206647,944.22656
206648,8445.583
206649,7506.2407
206650,1784.9238
206651,7770.484
206652,371.4993
206653,1262.1534
206654,2666.0923
206655,9971.366
206656,6350.464
206657,7586.8457
206658,7147.8745
206659,376.5227
206660,4415.4272
206661,581.1727
206662,13389.679
206663,1680.9633
206664,18659.07
206665,8574.998
206666,3411.0527
206667,1206.3427
206668,12955.623
206669,838.817
206670,743.6891
206671,2549.7363
206672,4684.432
206673,27206.129
206674,1290.4915
206675,5387.968
206676,3852.7285
206677,1007.38995
206678,1197.53
206679,341.0574
206680,21075.658
206681,14453.611
206682,1309.3018
206683,16904.352
206684,419.6671
206685,190.73518
206686,5179.2803
206687,3045.1392
206688,21606.967
206689,7406.3574
206690,26998.21
206691,4486.9365
206692,2819.8171
206693,141.4948
206694,4342.1914
206695,3430.7256
206696,5257.0234
206697,2800.8994
206698,17792.547
206699,3686.225
206700,967.6924
206701,292.50702
206702,484.00525
206703,5885.7153
206704,13004.489
206705,11403.24
206706,7313.2656
206707,2408.0747
206708,1941.7238
206709,16183.572
206710,3722.474
206711,2855.5781
206712,5180.035
206713,1248.3958
206714,1489.9822
206715,184.4366
206716,6602.965
206717,14904.13
206718,1368.9634
206719,676.376
206720,4435.6
206721,2030.1609
206722,12677.315
206723,1361.3491
206724,11389.175
206725,2815.9092
206726,792.3866
206727,3479.8877
206728,997.97363
206729,19339.422
206730,405.52914
206731,6017.582
206732,5011.2705
206733,1223.0443
206734,484.11594
206735,1902.3328
206736,27747.596
206737,4928.413
206738,2167.8794
206739,3713.9314
206740,2575.706
206741,1975.8025
206742,3929.7017
206743,4907.7134
206744,25789.107
206745,9736.316
206746,461.2573
206747,13005.821
206748,1685.5925
206749,4107.5444
206750,1271.2981
206751,1775.9194
206752,5955.195
206753,31951.555
206754,15888.255
206755,535.3855
206756,557.9109
206757,184.2306
206758,3408.4443
206759,3866.2322
206760,2588.6748
206761,2239.0469
206762,4224.918
206763,1743.2593
206764,3475.6716
206765,1513.0342
206766,2019.6821
206767,11850.172
206768,9320.99
206769,739.0888
206770,7135.5234
206771,1655.4475
206772,5075.0967
206773,7456.891
206774,2868.9229
206775,866.29895
206776,11969.495
206777,1583.9514
206778,1699.3665
206779,4668.8535
206780,3007.9736
206781,2055.9143
206782,10457.725
206783,10667.573
206784,7269.321
206785,3682.5693
206786,430.92807
206787,16743.248
206788,680.8889
206789,4350.746
206790,7202.3994
206791,10203.094
206792,4114.395
206793,1897.9375
206794,1077.4355
206795,8611.909
206796,1470.6877
206797,928.0055
206798,2494.448
206799,2779.5464
206800,8531.952
206801,1347.0564
206802,655.14624
206803,1066.7308
206804,945.5764
206805,5672.294
206806,2478.9292
206807,2380.857
206808,586.8725
206809,2621.4434
206810,869.76587
206811,3123.2002
206812,10040.3545
206813,7834.185
206814,1415.353
206815,13018.594
206816,1046.1974
206817,1430.0009
206818,5190.796
206819,6276.3213
206820,130.83427
206821,8021.344
206822,1356.4648
206823,10491.677
206824,14222.192
206825,2425.5547
206826,1985.118
206827,8413.075
206828,2497.0376
206829,2931.9429
206830,6805.908
206831,182.72865
206832,5879.0156
206833,1643.105
206834,4225.009
206835,1167.8938
206836,2966.5671
206837,972.5151
206838,966.08777
206839,6681.5684
206840,4880.376
206841,861.33716
206842,4451.038
206843,1544.8903
206844,5896.6035
206845,746.3386
206846,3389.0078
206847,7903.736
206848,3173.5747
206849,2133.1624
206850,6880.3726
206851,6116.373
206852,19412.11
206853,5422.6904
206854,1676.7759
206855,4107.997
206856,10247.249
206857,287.1409
206858,5172.5933
206859,610.8812
206860,3789.7788
206861,609.5187
206862,1445.2794
206863,1297.4268
206864,5348.1294
206865,1443.6323
206866,1227.1342
206867,5750.831
206868,736.16016
206869,2326.773
206870,1657.8906
206871,1951.0115
206872,2924.552
206873,5600.2656
206874,3525.6602
206875,620.1249
206876,2325.69
206877,2581.3562
206878,5106.8916
206879,1003.3685
206880,9393.897
206881,2512.9822
206882,1094.4517
206883,9477.321
206884,3060.3088
206885,11326.818
206886,6129.4565
206887,18580.074
206888,10484.636
206889,1694.4801
206890,653.2371
206891,129.79018
206892,3100.0283
206893,861.37177
206894,1649.1156
206895,6492.004
206896,7429.5137
206897,605.22437
206898,20842.398
206899,714.3142
206900,592.9321
206901,302.13342
206902,1765.5941
206903,25160.258
206904,440.66415
206905,246.39622
206906,10835.446
206907,5853.4277
206908,1270.2202
206909,479.9216
206910,148.65352
206911,2183.4438
206912,6162.2207
206913,405.16415
206914,1725.456
206915,16857.875
206916,14848.159
206917,11528.61
206918,3001.331
206919,12119.087
206920,6028.2744
206921,5153.1514
206922,485.2443
206923,4717.84
206924,1697.9906
206925,5459.594
206926,4345.0063
206927,3241.596
206928,13213.376
206929,5345.1978
206930,1537.3049
206931,781.4431
206932,1532.8036
206933,1832.4102
206934,5446.9316
206935,4802.622
206936,958.2773
206937,895.65
206938,7524.0303
206939,25568.367
206940,3361.295
206941,443.01352
206942,1490.3315
206943,14561.094
206944,6246.889
206945,1397.9111
206946,2537.9827
206947,2978.9524
206948,2368.895
206949,8043.244
206950,924.7058
206951,1909.7498
206952,1502.3867
206953,3096.334
206954,4390.3286
206955,5058.6396
206956,10237.322
206957,1548.3998
206958,1245.5387
206959,3915.1807
206960,1754.9236
206961,868.26385
206962,297.24817
206963,14766.043
206964,7385.5107
206965,452.75006
206966,19837.629
206967,4283.8486
206968,886.73663
206969,2397.3987
206970,1417.2515
206971,726.9606
206972,1955.3923
206973,14713.345
206974,4961.3477
206975,1249.5201
206976,6389.0244
206977,1106.8174
206978,5798.511
206979,2476.543
206980,1270.4675
206981,965.7187
206982,2073.7544
206983,16414.312
206984,712.8384
206985,5799.822
206986,806.31616
206987,10060.553
206988,8656.468
206989,1380.8271
206990,1890.2018
206991,2123.7188
206992,146.96614
206993,9561.291
206994,1259.9723
206995,7679.5596
206996,20173.012
206997,535.7102
206998,6454.401
206999,7297.9395
207000,9333.462
207001,7350.756
207002,12945.405
207003,3337.9407
207004,1098.1538
207005,3906.8462
207006,11902.778
207007,21899.488
207008,5747.6855
207009,3819.5552
207010,396.89554
207011,1435.425
207012,3660.6782
207013,1863.8038
207014,1504.7373
207015,8448.04
207016,9914.183
207017,1161.9928
207018,3544.674
207019,2482.6934
207020,1016.4689
207021,7592.503
207022,619.257
207023,9860.903
207024,5162.919
207025,8366.308
207026,48031.47
207027,8520.114
207028,6141.846
207029,13453.851
207030,14494.687
207031,534.9054
207032,3704.253
207033,762.6416
207034,767.9494
207035,23294.027
207036,3197.0286
207037,5862.937
207038,784.85175
207039,5955.551
207040,5609.68
207041,523.2165
207042,2534.099
207043,637.6902
207044,3800.7651
207045,9987.945
207046,333.96036
207047,3178.7632
207048,5380.107
207049,13970.022
207050,3723.1892
207051,1423.8293
207052,6506.346
207053,9667.259
207054,640.9176
207055,12090.826
207056,6818.6465
207057,2902.2366
207058,178.5911
207059,23463.648
207060,722.4648
207061,25736.309
207062,11188.911
207063,7717.7227
207064,2118.7705
207065,17336.453
207066,6675.736
207067,10736.665
207068,3526.4526
207069,750.7968
207070,1540.1633
207071,1672.6338
207072,1395.4275
207073,1357.416
207074,9121.319
207075,7640.0977
207076,4907.0986
207077,14270.3955
207078,2255.0159
207079,829.9806
207080,20943.016
207081,5004.5303
207082,1683.2461
207083,2403.5405
207084,2833.9473
207085,2755.8447
207086,4152.396
207087,8459.716
207088,776.3695
207089,15037.817
207090,891.76904
207091,1591.7925
207092,18812.963
207093,690.3429
207094,1541.7571
207095,7431.3335
207096,6384.998
207097,27292.535
207098,3379.148
207099,9224.885
207100,14564.781
207101,22769.395
207102,4400.6855
207103,1574.822
207104,8255.478
207105,2619.8
207106,2022.3896
207107,707.82214
207108,1263.9453
207109,24238.87
207110,3858.5005
207111,928.959
207112,267.55054
207113,8723.292
207114,1477.7112
207115,666.75867
207116,2486.4585
207117,2217.5908
207118,8516.47
207119,6085.6523
207120,11449.665
207121,4057.8853
207122,6342.0034
207123,1160.361
207124,474.35428
207125,36825.85
207126,2642.733
207127,1447.4509
207128,21294.201
207129,3942.5295
207130,1528.3016
207131,5178.372
207132,5747.2695
207133,651.5852
207134,2948.896
207135,729.77765
207136,3033.314
207137,1455.344
207138,6974.201
207139,9376.596
207140,2495.4749
207141,10468.558
207142,2384.8584
207143,1934.5356
207144,9458.416
207145,1007.11804
207146,6360.5034
207147,13606.615
207148,13340.211
207149,3018.8342
207150,1180.0663
207151,2476.4958
207152,23341.02
207153,1369.0682
207154,45188.99
207155,17622.7
207156,3304.315
207157,3496.0225
207158,1766.1775
207159,964.5637
207160,5747.9185
207161,141.5674
207162,919.9018
207163,1114.1448
207164,5972.0205
207165,1216.3888
207166,2771.3936
207167,17695.86
207168,7045.0576
207169,3905.1692
207170,5307.2812
207171,6963.7295
207172,7405.8584
207173,5484.9424
207174,921.8307
207175,13503.167
207176,5070.415
207177,1044.2722
207178,10839.25
207179,4367.0195
207180,2654.648
207181,1200.0354
207182,3131.7856
207183,62.964844
207184,379.46317
207185,6140.506
207186,2642.877
207187,3139.8486
207188,55358.918
207189,1490.8674
207190,7204.5103
207191,2664.3738
207192,1146.9518
207193,2463.0005
207194,1345.3643
207195,3961.1196
207196,1454.0616
207197,950.2251
207198,7959.9136
207199,3330.767
207200,667.9121
207201,965.29565
207202,3154.8403
207203,17849.254
207204,9896.901
207205,20379.52
207206,14001.081
207207,1821.9333
207208,3621.139
207209,16536.11
207210,1409.8716
207211,4598.4536
207212,858.0637
207213,306.9835
207214,6586.3057
207215,3255.253
207216,11564.726
207217,9161.498
207218,5467.712
207219,7277.033
207220,5720.035
207221,694.1141
207222,2467.9922
207223,2281.8584
207224,5432.377
207225,1682.7318
207226,299.13086
207227,9161.381
207228,18975.031
207229,1455.1929
207230,9122.901
207231,7941.615
207232,3411.1191
207233,2404.1677
207234,511.34293
207235,1431.336
207236,3004.9365
207237,964.3789
207238,4580.806
207239,5437.0127
207240,9218.315
207241,108.32132
207242,3033.7178
207243,240.69664
207244,20387.656
207245,482.71457
207246,4560.592
207247,13828.673
207248,5925.164
207249,2898.7114
207250,10937.735
207251,2351.5693
207252,3731.135
207253,14220.939
207254,8741.838
207255,2129.6646
207256,1458.8901
207257,2826.1003
207258,1221.8372
207259,6738.536
207260,5816.0815
207261,1786.7843
207262,24197.494
207263,5401.037
207264,1816.9436
207265,14066.359
207266,1264.1289
207267,3276.7422
207268,14887.111
207269,3363.2476
207270,8866.845
207271,3462.7043
207272,5397.913
207273,6835.821
207274,1292.1459
207275,3851.3354
207276,22889.77
207277,996.68726
207278,1586.6655
207279,1681.2788
207280,2757.8013
207281,1373.3915
207282,2913.5342
207283,11461.537
207284,3327.894
207285,5032.1406
207286,2361.919
207287,4394.6733
207288,8258.56
207289,1117.7549
207290,17364.91
207291,2439.424
207292,7336.8584
207293,415.01895
207294,336.72287
207295,3368.443
207296,5213.012
207297,2032.0383
207298,4819.1943
207299,301.06137
207300,140.06836
207301,1534.6948
207302,1069.4653
207303,2496.465
207304,2601.948
207305,4797.6245
207306,2436.1572
207307,6387.3643
207308,3923.2903
207309,1391.4966
207310,3626.814
207311,10978.698
207312,479.80988
207313,3512.0154
207314,2515.6992
207315,12547.771
207316,5096.7207
207317,658.6823
207318,8754.196
207319,8071.3022
207320,494.98108
207321,279.60684
207322,806.1614
207323,2717.4824
207324,1241.5123
207325,1041.5474
207326,1956.572
207327,2411.3342
207328,5739.5854
207329,363.63867
207330,8353.917
207331,1657.2672
207332,1301.3661
207333,1586.4773
207334,4479.7393
207335,465.99594
207336,8421.067
207337,3026.0542
207338,3394.131
207339,9721.949
207340,17752.477
207341,1518.3768
207342,27776.445
207343,8652.019
207344,14393.659
207345,3835.7112
207346,14193.967
207347,1911.9246
207348,15705.351
207349,812.994
207350,3366.3257
207351,9478.799
207352,1042.4419
207353,3198.8745
207354,15822.958
207355,5677.9277
207356,1818.0757
207357,6801.2075
207358,3545.609
207359,11266.339
207360,971.35583
207361,4143.059
207362,862.8307
207363,37456.727
207364,5458.914
207365,547.0161
207366,1093.1927
207367,1761.2273
207368,1093.6105
207369,2167.257
207370,6659.4175
207371,23466.084
207372,1546.4539
207373,478.1799
207374,8017.9863
207375,995.7843
207376,2156.1753
207377,15115.675
207378,8627.809
207379,1949.8579
207380,7398.236
207381,2045.6509
207382,5441.0986
207383,785.11664
207384,2162.258
207385,6145.467
207386,1667.0801
207387,687.82166
207388,599.3771
207389,11002.0625
207390,3871.2917
207391,1283.7073
207392,9915.157
207393,1413.6179
207394,1170.9554
207395,6691.8486
207396,2330.9941
207397,28180.074
207398,2864.4893
207399,3556.3252
207400,16254.86
207401,1105.5542
207402,7693.846
207403,1694.7825
207404,469.97943
207405,3035.0083
207406,5124.252
207407,18399.111
207408,1481.3457
207409,697.15
207410,2889.7058
207411,900.62103
207412,12629.579
207413,1611.1008
207414,2343.9824
207415,2549.0505
207416,3749.7441
207417,4548.639
207418,1085.1505
207419,1783.5657
207420,3821.7593
207421,6393.759
207422,1470.3352
207423,1391.3237
207424,8491.698
207425,688.2549
207426,2994.459
207427,1190.5468
207428,13684.409
207429,282.2997
207430,1178.6436
207431,1700.7349
207432,3341.4282
207433,246.86517
207434,6034.588
207435,3233.7502
207436,2702.6758
207437,728.19434
207438,21119.19
207439,5197.51
207440,3283.038
207441,4335.9375
207442,6326.0225
207443,202.51115
207444,2914.0073
207445,2161.7346
207446,5182.2734
207447,780.739
207448,6086.488
207449,2468.2397
207450,6475.7134
207451,101.86127
207452,8784.66
207453,5993.961
207454,762.9042
207455,4802.4004
207456,6427.1084
207457,1573.5107
207458,1004.37976
207459,2182.9827
207460,987.9638
207461,875.4928
207462,2118.5837
207463,144.3144
207464,2012.338
207465,2639.8848
207466,9448.716
207467,1907.2606
207468,967.28534
207469,12199.903
207470,3403.9277
207471,864.0641
207472,6909.4272
207473,619.45544
207474,1623.8823
207475,1454.3894
207476,53033.332
207477,2491.0771
207478,3413.9927
207479,9269.695
207480,11415.782
207481,1029.8492
207482,19669.256
207483,42986.91
207484,3563.2131
207485,1608.2449
207486,1005.55994
207487,452.02975
207488,1801.7107
207489,2298.0435
207490,345.75925
207491,2215.314
207492,1216.9988
207493,5276.551
207494,1704.2612
207495,756.80914
207496,1931.5549
207497,3652.35
207498,1966.9275
207499,10758.665
207500,585.4949
207501,7898.495
207502,7308.1885
207503,11982.841
207504,3849.8853
207505,2803.0952
207506,3805.934
207507,2680.8022
207508,4871.2666
207509,2339.1924
207510,902.4221
207511,349.25806
207512,8428.886
207513,9962.476
207514,1282.4337
207515,2552.0674
207516,1293.7964
207517,182.67076
207518,603.14954
207519,10638.478
207520,6041.4453
207521,2073.751
207522,854.9641
207523,1023.812
207524,4782.997
207525,8194.139
207526,19681.73
207527,21012.387
207528,1516.2874
207529,1477.4277
207530,28233.887
207531,2581.9314
207532,406.76807
207533,234.36522
207534,216.78423
207535,11767.127
207536,3141.2632
207537,2977.1067
207538,3162.7822
207539,2468.8772
207540,7461.7983
207541,4092.247
207542,3035.9524
207543,842.7825
207544,1502.5758
207545,884.56274
207546,5813.2935
207547,4127.383
207548,6058.5986
207549,4236.706
207550,1241.2505
207551,1578.0492
207552,173.58112
207553,2380.4265
207554,5094.487
207555,491.5449
207556,2911.8853
207557,9599.329
207558,4551.8506
207559,3760.988
207560,5720.2603
207561,5874.0
207562,1458.5118
207563,964.7529
207564,2046.6533
207565,8510.499
207566,9420.738
207567,6501.8887
207568,792.3272
207569,687.19775
207570,4703.756
207571,26858.824
207572,6091.8354
207573,11686.94
207574,998.1555
207575,933.81964
207576,1276.6401
207577,270.21753
207578,1562.5933
207579,8288.653
207580,258.57718
207581,4540.7207
207582,1194.7314
207583,4930.0874
207584,7767.1436
207585,4921.826
207586,4372.6704
207587,4168.365
207588,2978.0332
207589,1465.7935
207590,25701.494
207591,1925.1333
207592,4241.532
207593,710.03564
207594,8916.55
207595,9949.933
207596,976.195
207597,16619.148
207598,16334.944
207599,4038.8923
207600,3776.3838
207601,1469.8875
207602,1046.925
207603,3715.878
207604,1023.7798
207605,4183.9907
207606,5299.832
207607,10062.733
207608,4403.4688
207609,2924.7502
207610,1652.6017
207611,11702.785
207612,8306.257
207613,1128.0979
207614,19715.115
207615,1187.6351
207616,4542.1016
207617,23958.184
207618,4384.9336
207619,2114.3667
207620,945.2215
207621,3502.8425
207622,1991.3683
207623,4772.68
207624,10902.874
207625,7463.977
207626,556.87366
207627,6000.93
207628,3464.3254
207629,3253.3428
207630,3640.9849
207631,1317.06
207632,1511.558
207633,2865.9536
207634,11922.396
207635,8190.7075
207636,12323.735
207637,10567.9795
207638,3328.2078
207639,9800.45
207640,868.82104
207641,12663.883
207642,11623.914
207643,5982.3726
207644,5077.0264
207645,2546.5693
207646,14693.188
207647,2575.145
207648,8709.399
207649,990.88
207650,3807.6912
207651,7519.765
207652,1980.5063
207653,1925.2584
207654,15687.153
207655,6734.6323
207656,2459.5513
207657,1196.0927
207658,11485.484
207659,1625.1644
207660,7107.3457
207661,34519.918
207662,389.7514
207663,8038.7856
207664,3607.6313
207665,1559.5332
207666,810.45435
207667,1883.5562
207668,4584.9062
207669,3371.2979
207670,4422.0854
207671,23119.607
207672,7651.1177
207673,2207.9668
207674,16915.48
207675,3005.5908
207676,1083.0166
207677,5741.9536
207678,5865.3506
207679,489.10303
207680,3542.5327
207681,2085.7188
207682,457.28415
207683,1870.0322
207684,8631.419
207685,7500.447
207686,1823.6658
207687,2002.2703
207688,21193.602
207689,2453.0898
207690,4298.2056
207691,10558.06
207692,10163.025
207693,3376.6
207694,1204.3021
207695,1690.2849
207696,10259.0625
207697,3843.2139
207698,19829.68
207699,651.3943
207700,1805.058
207701,2534.9927
207702,527.3724
207703,827.489
207704,2620.8613
207705,18498.457
207706,3398.7876
207707,3043.104
207708,1728.7328
207709,2934.9614
207710,4632.404
207711,7719.3823
207712,6136.947
207713,798.5908
207714,2953.704
207715,3352.3645
207716,831.8042
207717,6915.088
207718,1519.0625
207719,661.6188
207720,1677.624
207721,12599.49
207722,8946.562
207723,3004.9907
207724,4325.0205
207725,3719.336
207726,759.32776
207727,2851.803
207728,1591.6716
207729,5839.1895
207730,309.11203
207731,2299.8809
207732,1245.1013
207733,1678.286
207734,8332.784
207735,5358.1943
207736,5346.645
207737,833.6271
207738,1484.5046
207739,3492.0483
207740,1760.5583
207741,966.0282
207742,1549.4453
207743,479.69113
207744,997.307
207745,3402.3186
207746,1546.6838
207747,1961.2439
207748,3014.226
207749,890.69946
207750,2282.0166
207751,715.959
207752,7254.3965
207753,8874.347
207754,2648.725
207755,12788.25
207756,7760.589
207757,2457.1226
207758,1625.896
207759,1470.4227
207760,3371.332
207761,1996.0188
207762,8555.295
207763,6546.4316
207764,4720.647
207765,14834.233
207766,1583.2524
207767,684.56616
207768,11013.751
207769,797.7943
207770,12639.106
207771,14264.873
207772,2177.255
207773,5790.749
207774,425.2112
207775,9770.923
207776,6815.9014
207777,7498.802
207778,455.55115
207779,1224.897
207780,1960.8022
207781,5205.865
207782,1311.1411
207783,979.59436
207784,546.2616
207785,9954.433
207786,1710.4884
207787,1534.0604
207788,13214.252
207789,6119.3984
207790,12987.376
207791,4203.3125
207792,3470.7134
207793,837.97217
207794,2755.118
207795,2492.2603
207796,2609.7656
207797,589.6998
207798,9302.772
207799,955.8003
207800,1709.3926
207801,286.18735
207802,1102.6157
207803,1404.7046
207804,1256.2937
207805,740.99634
207806,3790.7458
207807,894.8362
207808,3556.1663
207809,2971.167
207810,3775.9224
207811,1546.8888
207812,20779.477
207813,17347.533
207814,1401.9054
207815,4292.8164
207816,302.8663
207817,514.3405
207818,5435.8047
207819,5227.2334
207820,3245.4326
207821,10157.9
207822,386.72696
207823,6900.449
207824,4982.574
207825,6085.6387
207826,1578.8088
207827,7072.128
207828,7302.883
207829,4603.867
207830,2275.1628
207831,555.69946
207832,283.3857
207833,1066.0613
207834,1580.0635
207835,1336.5017
207836,2269.8884
207837,2712.101
207838,2347.3352
207839,2909.6309
207840,19173.656
207841,9358.907
207842,10919.691
207843,2503.2854
207844,3382.774
207845,926.81226
207846,5469.0967
207847,564.56915
207848,12950.728
207849,1990.4666
207850,1015.5388
207851,1245.6902
207852,5893.8
207853,12895.296
207854,481.30484
207855,4604.713
207856,68585.8
207857,1502.7153
207858,2459.0054
207859,3736.5127
207860,2007.7457
207861,1624.979
207862,13833.755
207863,3970.5754
207864,3913.6626
207865,595.8325
207866,994.222
207867,3627.0874
207868,13451.317
207869,14959.403
207870,3397.4563
207871,471.1738
207872,13410.185
207873,4103.564
207874,10207.314
207875,5802.7812
207876,12745.704
207877,3820.6484
207878,795.5227
207879,10231.446
207880,1014.1804
207881,931.3374
207882,35847.684
207883,1348.5837
207884,950.576
207885,2712.687
207886,27117.293
207887,5535.5
207888,4988.2656
207889,1470.2668
207890,11474.955
207891,3148.559
207892,17501.852
207893,8949.8545
207894,5992.0405
207895,869.7236
207896,1223.1538
207897,5193.5654
207898,8232.83
207899,1394.7405
207900,669.3818
207901,573.2444
207902,8085.6943
207903,3771.9492
207904,23092.86
207905,584.95483
207906,6240.99
207907,5918.6514
207908,14595.478
207909,1618.6376
207910,394.32703
207911,1905.3145
207912,3042.6567
207913,1002.3065
207914,5477.2393
207915,12431.923
207916,7198.8994
207917,8491.964
207918,7634.3335
207919,702.4166
207920,4878.5234
207921,13591.841
207922,3903.1426
207923,6036.286
207924,1849.9155
207925,1740.9214
207926,1045.5231
207927,2723.4639
207928,2206.6162
207929,11997.618
207930,772.74756
207931,598.61127
207932,1204.9856
207933,1166.3772
207934,10045.2705
207935,1494.8333
207936,7996.751
207937,7159.3584
207938,4856.919
207939,548.4289
207940,2210.0718
207941,38824.246
207942,18565.697
207943,7091.93
207944,3925.023
207945,518.615
207946,7423.3945
207947,4409.288
207948,4256.591
207949,10096.022
207950,6469.955
207951,24089.926
207952,2069.3604
207953,605.39197
207954,680.3892
207955,2979.8486
207956,788.58813
207957,13127.527
207958,985.16205
207959,3482.4934
207960,2790.8433
207961,10024.06
207962,4825.591
207963,1269.6362
207964,1120.3069
207965,7144.4414
207966,12104.805
207967,784.36206
207968,1017.83923
207969,3825.0132
207970,2946.0068
207971,2370.855
207972,4309.9023
207973,1362.9875
207974,829.2344
207975,15266.53
207976,15205.605
207977,1549.2665
207978,6122.049
207979,752.6291
207980,1919.7311
207981,2969.421
207982,2367.2998
207983,9307.961
207984,1175.7412
207985,10960.6045
207986,6733.2744
207987,2250.1924
207988,1818.1256
207989,5927.207
207990,4657.1465
207991,20191.613
207992,276.39597
207993,1095.3967
207994,2087.9114
207995,1998.4497
207996,8475.841
207997,2340.0479
207998,3419.38
207999,25379.838
208000,2053.9177
208001,1112.2014
208002,8576.616
208003,490.00333
208004,1436.8389
208005,4580.035
208006,37609.76
208007,2256.0098
208008,3495.1182
208009,2964.3223
208010,4986.4673
208011,2235.2947
208012,3930.1816
208013,343.48947
208014,5133.9917
208015,15440.397
208016,1784.7356
208017,3771.636
208018,1884.6631
208019,2867.38
208020,5805.044
208021,6507.371
208022,553.71765
208023,1604.655
208024,5589.7554
208025,7224.6562
208026,969.93536
208027,6770.9717
208028,2779.7861
208029,9445.652
208030,4007.3682
208031,3792.101
208032,10454.039
208033,4514.7256
208034,3309.1567
208035,1522.0376
208036,924.9075
208037,6762.0264
208038,10022.305
208039,5687.16
208040,9284.962
208041,19570.766
208042,4044.633
208043,1101.8156
208044,6663.0396
208045,506.47568
208046,19059.719
208047,8223.53
208048,2506.9756
208049,1411.7141
208050,1165.8384
208051,3366.7378
208052,5119.1123
208053,1295.7456
208054,1253.9316
208055,605.0526
208056,4540.942
208057,55473.844
208058,13149.189
208059,3692.5955
208060,2904.3027
208061,5861.456
208062,1193.8003
208063,554.77277
208064,1189.2677
208065,5899.8535
208066,3420.316
208067,4008.8044
208068,2923.224
208069,754.9231
208070,1190.589
208071,2425.0122
208072,7095.8906
208073,539.55365
208074,1497.8025
208075,604.83765
208076,20299.621
208077,7379.535
208078,10120.813
208079,484.72717
208080,2851.6313
208081,704.67444
208082,1501.8806
208083,1383.7151
208084,11393.76
208085,1318.3724
208086,1901.0994
208087,2658.8167
208088,1171.8458
208089,1491.7722
208090,1392.969
208091,3395.3953
208092,579.3121
208093,9299.845
208094,13145.936
208095,1111.7854
208096,3203.4846
208097,4245.87
208098,19284.05
208099,11195.839
208100,6103.082
208101,3929.3728
208102,1123.8245
208103,7896.3794
208104,25708.387
208105,386.58752
208106,785.85254
208107,43059.316
208108,1080.6697
208109,2475.646
208110,13606.618
208111,10931.747
208112,5484.849
208113,4381.738
208114,4291.0796
208115,10303.925
208116,2846.1445
208117,23770.072
208118,8578.7
208119,5937.5635
208120,6626.205
208121,7255.168
208122,852.70544
208123,12150.221
208124,825.0984
208125,25405.992
208126,473.42218
208127,2781.822
208128,6156.3994
208129,3266.3315
208130,13752.812
208131,2312.123
208132,2454.4453
208133,2405.8174
208134,15891.667
208135,1990.4059
208136,6292.273
208137,1236.6611
208138,6041.297
208139,3759.5757
208140,3298.916
208141,898.1959
208142,1844.1497
208143,1248.3752
208144,12920.173
208145,2452.1838
208146,15274.05
208147,8629.901
208148,953.20386
208149,548.3602
208150,12539.724
208151,5764.58
208152,10352.8
208153,2102.6567
208154,15751.056
208155,3286.881
208156,3774.998
208157,1460.645
208158,76.031265
208159,6870.2983
208160,1841.0529
208161,9502.323
208162,6338.7583
208163,6217.496
208164,8386.328
208165,381.10593
208166,6086.268
208167,1529.8171
208168,3516.3652
208169,9602.756
208170,1427.0942
208171,2381.9922
208172,2555.8184
208173,2349.5693
208174,4769.788
208175,3318.6914
208176,1402.4568
208177,570.2029
208178,6791.136
208179,505.49374
208180,969.5913
208181,14990.9
208182,590.8491
208183,16512.383
208184,421.84732
208185,426.45963
208186,5616.29
208187,13563.001
208188,1114.2244
208189,523.09875
208190,1953.7122
208191,4055.7915
208192,1527.4761
208193,9280.872
208194,4973.3
208195,694.7274
208196,3586.6182
208197,276.88742
208198,1702.4515
208199,5517.02
208200,2938.5095
208201,1010.9177
208202,3193.021
208203,4992.5063
208204,998.7471
208205,3562.0566
208206,22568.316
208207,634.22266
208208,2207.6375
208209,3068.1
208210,4340.1777
208211,252.0378
208212,452.11182
208213,9478.597
208214,14895.743
208215,5034.4814
208216,2948.0122
208217,800.7954
208218,986.7106
208219,5021.257
208220,11622.281
208221,2185.252
208222,3540.3262
208223,3411.918
208224,963.91064
208225,911.8719
208226,3972.1772
208227,5305.9995
208228,3079.9717
208229,2559.5034
208230,3765.8748
208231,1903.5598
208232,4628.1143
208233,27676.41
208234,977.19885
208235,39716.2
208236,8253.511
208237,1222.8557
208238,1820.977
208239,1298.4507
208240,4469.5205
208241,2525.2095
208242,431.0718
208243,974.8303
208244,11275.529
208245,11018.696
208246,1094.1779
208247,13981.915
208248,2409.6028
208249,7925.72
208250,7332.1113
208251,1617.938
208252,32852.504
208253,970.1931
208254,795.8198
208255,3632.392
208256,6768.851
208257,22403.07
208258,1569.9276
208259,1293.5917
208260,2742.6704
208261,944.065
208262,3493.519
208263,150.83604
208264,5189.659
208265,1761.6656
208266,17780.918
208267,10754.826
208268,2980.8855
208269,3732.1528
208270,1881.5413
208271,1443.9921
